,S21
6.70753545354536,(-0.6810823308252834-0.4257893827731451j)
6.70753745374537,(-0.6813160926682645-0.4256975656282022j)
6.70753945394539,(-0.681549678806552-0.4256056820741922j)
6.70754145414541,(-0.6817830893344493-0.4255137322992897j)
6.70754345434544,(-0.682016324349728-0.4254217164900321j)
6.70754545454546,(-0.6822493839466842-0.4253296348340553j)
6.70754745474547,(-0.6824822682215176-0.4252374875179748j)
6.707549454945491,(-0.6827149772733633-0.4251452747269706j)
6.707551455145511,(-0.6829475111972789-0.4250529966475639j)
6.70755345534554,(-0.6831798700912557-0.4249606534648421j)
6.70755545554556,(-0.6834120540496476-0.4248682453650668j)
6.70755745574558,(-0.6836440631709475-0.4247757725325829j)
6.70755945594559,(-0.683875897550188-0.4246832351528435j)
6.70756145614561,(-0.6841075572873044-0.4245906334090732j)
6.70756345634563,(-0.6843390424780847-0.4244979674858813j)
6.70756545654566,(-0.684570353220718-0.4244052375666467j)
6.70756745674568,(-0.6848014896100294-0.4243124438358265j)
6.70756945694569,(-0.6850324517434997-0.4242195864765448j)
6.70757145714571,(-0.6852632397208304-0.4241266656707621j)
6.70757345734573,(-0.6854938536383597-0.4240336816015186j)
6.70757545754575,(-0.6857242935935313-0.4239406344511432j)
6.70757745774578,(-0.6859545596850595-0.4238475244011797j)
6.7075794579458,(-0.6861846520083935-0.4237543516342244j)
6.70758145814581,(-0.6864145706611969-0.4236611163317105j)
6.70758345834583,(-0.6866443157434243-0.423567818673872j)
6.70758545854585,(-0.686873887352281-0.4234744588417876j)
6.70758745874587,(-0.687103285585471-0.4233810370160667j)
6.7075894589458995,(-0.6873325105420456-0.4232875533765002j)
6.70759145914591,(-0.6875615623168675-0.423194008104321j)
6.70759345934593,(-0.687790441011513-0.4231004013777535j)
6.70759545954595,(-0.6880191467230274-0.423006733376604j)
6.70759745974597,(-0.6882476795497164-0.4229130042798961j)
6.707599459945999,(-0.6884760395909718-0.42281921426594j)
6.70760146014601,(-0.6887042269420108-0.422725363514494j)
6.70760346034603,(-0.688932241704989-0.4226314522021978j)
6.70760546054605,(-0.689160083976616-0.4225374805076625j)
6.70760746074607,(-0.6893877538561237-0.4224434486081953j)
6.70760946094609,(-0.6896152514420502-0.4223493566811222j)
6.70761146114612,(-0.6898425768344334-0.4222552049028815j)
6.70761346134613,(-0.6900697301282229-0.4221609934517547j)
6.70761546154615,(-0.6902967114265423-0.4220667225023683j)
6.70761746174617,(-0.6905235208263283-0.4219723922316489j)
6.70761946194619,(-0.690750158427283-0.4218780028151089j)
6.70762146214621,(-0.6909766243281593-0.4217835544283907j)
6.70762346234623,(-0.6912029186281097-0.421689047246704j)
6.70762546254625,(-0.6914290414267682-0.4215944814447929j)
6.70762746274627,(-0.6916549928228226-0.4214998571975319j)
6.70762946294629,(-0.6918807729157777-0.4214051746791884j)
6.70763146314631,(-0.6921063818052835-0.4213104340637049j)
6.70763346334633,(-0.6923318195906287-0.4212156355249104j)
6.7076354635463495,(-0.6925570863713314-0.4211207792362732j)
6.70763746374637,(-0.6927821822469687-0.4210258653709736j)
6.70763946394639,(-0.6930071073170087-0.4209308941019725j)
6.70764146414641,(-0.6932318616814802-0.4208358656017318j)
6.70764346434643,(-0.6934564454399681-0.4207407800426362j)
6.70764546454645,(-0.6936808586922825-0.4206456375967121j)
6.70764746474648,(-0.6939051015392901-0.4205504384352741j)
6.7076494649465,(-0.6941291740789973-0.4204551827305884j)
6.70765146514652,(-0.6943530764122184-0.4203598706534658j)
6.707653465346539,(-0.6945768086390728-0.4202645023747502j)
6.70765546554656,(-0.6948003708596513-0.420169078065034j)
6.70765746574658,(-0.6950237631741847-0.4200735978945882j)
6.7076594659466,(-0.6952469856825404-0.4199780620335765j)
6.70766146614662,(-0.6954700384854731-0.4198824706515213j)
6.70766346634664,(-0.6956929216829593-0.4197868239180167j)
6.70766546654666,(-0.6959156353755267-0.4196911220021581j)
6.70766746674667,(-0.6961381796622682-0.4195953650733975j)
6.7076694669467,(-0.6963605546472903-0.4194995532987669j)
6.70767146714672,(-0.6965827604273915-0.4194036868481841j)
6.70767346734674,(-0.6968047971046318-0.4193077658890402j)
6.70767546754676,(-0.697026664779386-0.4192117905891908j)
6.70767746774677,(-0.6972483635513402-0.4191157611165315j)
6.70767946794679,(-0.6974698935234439-0.4190196776372825j)
6.70768146814682,(-0.6976912547963037-0.4189235403184171j)
6.70768346834684,(-0.6979124474687688-0.418827349327414j)
6.70768546854686,(-0.6981334716427002-0.4187311048301842j)
6.70768746874688,(-0.6983543274190204-0.4186348069927863j)
6.70768946894689,(-0.6985750148977147-0.4185384559814292j)
6.70769146914691,(-0.6987955341816076-0.4184420519608226j)
6.70769346934694,(-0.6990158853720909-0.4183455950960401j)
6.70769546954696,(-0.699236068568229-0.4182490855529174j)
6.70769746974698,(-0.6994560838720018-0.4181525234957551j)
6.70769946994699,(-0.6996759313835538-0.4180559090894008j)
6.707701470147011,(-0.6998956112065085-0.4179592424969145j)
6.70770347034704,(-0.7001151234419967-0.417862523882191j)
6.70770547054706,(-0.700334468189078-0.4177657534097827j)
6.70770747074708,(-0.7005536455504454-0.4176689312423826j)
6.7077094709471,(-0.7007726556275323-0.4175720575429812j)
6.70771147114711,(-0.7009914985205133-0.4174751324748689j)
6.70771347134713,(-0.7012101743333498-0.4173781561994019j)
6.70771547154716,(-0.7014286831674396-0.4172811288788129j)
6.70771747174718,(-0.7016470251221147-0.4171840506759964j)
6.7077194719472,(-0.7018652003005676-0.4170869217518764j)
6.70772147214721,(-0.7020832088027062-0.416989742268582j)
6.70772347234723,(-0.702301050733018-0.4168925123859439j)
6.70772547254725,(-0.7025187261918994-0.4167952322653605j)
6.70772747274728,(-0.702736235282297-0.4166979020668355j)
6.7077294729473,(-0.7029535781040442-0.4166005219515097j)
6.70773147314731,(-0.7031707547588777-0.4165030920794184j)
6.70773347334733,(-0.7033877653509932-0.4164056126092368j)
6.70773547354735,(-0.7036046099813158-0.4163080837008518j)
6.70773747374737,(-0.7038212887516972-0.4162105055134797j)
6.7077394739474,(-0.7040378017652368-0.4161128782055194j)
6.7077414741474195,(-0.7042541491220928-0.4160152019364414j)
6.70774347434743,(-0.704470330924235-0.4159174768646469j)
6.70774547454745,(-0.7046863472761609-0.4158197031471382j)
6.70774747474747,(-0.7049021982787874-0.4157218809422817j)
6.707749474947499,(-0.7051178840354764-0.4156240104070826j)
6.707751475147519,(-0.7053334046464198-0.4155260916997309j)
6.70775347534753,(-0.7055487602139321-0.4154281249772014j)
6.70775547554755,(-0.705763950842443-0.4153301103952521j)
6.70775747574757,(-0.7059789766333753-0.4152320481107545j)
6.70775947594759,(-0.706193837688987-0.4151339382799476j)
6.70776147614762,(-0.7064085341128481-0.4150357810582179j)
6.70776347634764,(-0.7066230660054506-0.4149375766021066j)
6.70776547654765,(-0.7068374334693172-0.4148393250669752j)
6.70776747674767,(-0.7070516366086762-0.4147410266071503j)
6.70776947694769,(-0.7072656755256365-0.4146426813776761j)
6.70777147714771,(-0.7074795503225788-0.4145442895332214j)
6.70777347734774,(-0.70769326110311-0.4144458512276386j)
6.7077754775477505,(-0.7079068079668959-0.4143473666163445j)
6.70777747774777,(-0.7081201910198298-0.4142488358516345j)
6.70777947794779,(-0.7083334103635482-0.4141502590875148j)
6.70778147814781,(-0.7085464661008292-0.4140516364772139j)
6.70778347834783,(-0.7087593583344819-0.4139529681736949j)
6.70778547854786,(-0.7089720871683748-0.4138542543291792j)
6.70778747874787,(-0.7091846527023715-0.4137554950974958j)
6.70778947894789,(-0.7093970550421393-0.4136566906295303j)
6.70779147914791,(-0.7096092942900528-0.4135578410774453j)
6.70779347934793,(-0.7098213705487532-0.4134589465930307j)
6.70779547954796,(-0.7100332839224068-0.4133600073271143j)
6.70779747974797,(-0.7102450345106418-0.4132610234323951j)
6.70779947994799,(-0.7104566224201223-0.4131619950580352j)
6.70780148014801,(-0.7106680477523427-0.4130629223553628j)
6.70780348034803,(-0.7108793106107922-0.412963805474524j)
6.70780548054805,(-0.711090411098358-0.4128646445656991j)
6.70780748074808,(-0.7113013493194444-0.412765439778105j)
6.7078094809481,(-0.7115121253747964-0.4126661912624323j)
6.70781148114812,(-0.7117227393689478-0.4125668991673411j)
6.70781348134814,(-0.7119331914051261-0.4124675636418573j)
6.70781548154816,(-0.7121434815863484-0.4123681848348587j)
6.70781748174818,(-0.7123536100163604-0.4122687628946302j)
6.7078194819482,(-0.7125635767978377-0.4121692979697159j)
6.70782148214822,(-0.7127733820345742-0.4120697902078828j)
6.70782348234824,(-0.7129830258297631-0.4119702397569354j)
6.70782548254826,(-0.7131925082867763-0.4118706467643462j)
6.70782748274828,(-0.7134018295088538-0.4117710113774036j)
6.70782948294829,(-0.7136109895987922-0.4116713337433613j)
6.70783148314832,(-0.7138199886627531-0.4115716140076216j)
6.70783348334834,(-0.7140288268012447-0.4114718523180358j)
6.70783548354836,(-0.7142375041187623-0.4113720488203084j)
6.70783748374838,(-0.7144460207188901-0.4112722036603324j)
6.7078394839483995,(-0.7146543767049987-0.4111723169838562j)
6.70784148414841,(-0.7148625721796317-0.4110723889367814j)
6.70784348434844,(-0.7150706072495291-0.4109724196627481j)
6.70784548454846,(-0.7152784820151846-0.4108724093081508j)
6.70784748474848,(-0.7154861965812899-0.410772358017123j)
6.7078494849485,(-0.7156937510513953-0.4106722659341015j)
6.70785148514851,(-0.7159011455279918-0.4105721332037908j)
6.70785348534854,(-0.7161083801181367-0.4104719599684442j)
6.70785548554856,(-0.7163154549220465-0.4103717463733759j)
6.70785748574858,(-0.7165223700448109-0.4102714925613019j)
6.7078594859486,(-0.7167291255899197-0.4101711986754665j)
6.7078614861486106,(-0.71693572166019-0.4100708648591984j)
6.70786348634863,(-0.7171421583614515-0.4099704912541196j)
6.70786548654866,(-0.7173484357973202-0.4098700780026809j)
6.70786748674868,(-0.7175545540697453-0.4097696252479041j)
6.7078694869487,(-0.7177605132834531-0.4096691331312165j)
6.70787148714872,(-0.717966313542265-0.4095686017942421j)
6.70787348734873,(-0.7181719549488726-0.4094680313789151j)
6.70787548754875,(-0.7183774376095746-0.4093674220251633j)
6.70787748774878,(-0.718582761627702-0.409266773874122j)
6.7078794879488,(-0.7187879271054581-0.4091660870672384j)
6.70788148814882,(-0.7189929341477337-0.4090653617444026j)
6.70788348834883,(-0.719197782857069-0.4089645980464154j)
6.70788548854885,(-0.7194024733400551-0.408863796111844j)
6.70788748874887,(-0.719607005699184-0.4087629560810306j)
6.7078894889489,(-0.7198113800393189-0.4086620780929078j)
6.70789148914892,(-0.7200155964627545-0.4085611622874357j)
6.7078934893489395,(-0.7202196550742288-0.4084602088031275j)
6.70789548954895,(-0.7204235559768234-0.4083592177790751j)
6.70789748974897,(-0.7206272992765873-0.4082581893526596j)
6.707899489948999,(-0.7208308850773054-0.4081571236621419j)
6.707901490149019,(-0.7210343134813391-0.4080560208462511j)
6.70790349034904,(-0.7212375845935576-0.4079548810422319j)
6.70790549054905,(-0.7214406985169528-0.4078537043880229j)
6.70790749074907,(-0.7216436553576976-0.4077524910197383j)
6.70790949094909,(-0.7218464552188038-0.4076512410748273j)
6.70791149114912,(-0.7220490982052543-0.4075499546895167j)
6.70791349134914,(-0.7222515844193298-0.4074486320011449j)
6.70791549154916,(-0.7224539139660326-0.4073472731454517j)
6.70791749174917,(-0.7226560869484191-0.4072458782589122j)
6.70791949194919,(-0.7228581034727103-0.4071444474761765j)
6.70792149214921,(-0.7230599636419782-0.4070429809332347j)
6.70792349234924,(-0.723261667561256-0.4069414787648541j)
6.70792549254926,(-0.7234632153329609-0.4068399411068805j)
6.707927492749269,(-0.7236646070609435-0.4067383680942026j)
6.70792949294929,(-0.7238658428515329-0.4066367598602202j)
6.70793149314931,(-0.7240669228079185-0.4065351165396788j)
6.70793349334933,(-0.7242678470341225-0.4064334382666674j)
6.70793549354936,(-0.7244686156353661-0.4063317251744302j)
6.70793749374937,(-0.7246692287128493-0.4062299773980134j)
6.70793949394939,(-0.7248696863738954-0.406128195069122j)
6.70794149414941,(-0.725069988721581-0.4060263783213776j)
6.70794349434943,(-0.7252701358600325-0.4059245272876338j)
6.70794549454946,(-0.7254701278944978-0.4058226420999358j)
6.70794749474948,(-0.7256699649273289-0.4057207228915696j)
6.70794949494949,(-0.7258696470627447-0.4056187697946353j)
6.70795149514951,(-0.7260691744065983-0.4055167829401614j)
6.70795349534953,(-0.7262685470624465-0.4054147624601137j)
6.70795549554955,(-0.7264677651345172-0.40531270848588j)
6.70795749574958,(-0.7266668287278566-0.4052106211481932j)
6.7079594959496,(-0.7268657379449245-0.4051085005788789j)
6.70796149614962,(-0.727064492890921-0.4050063469081219j)
6.70796349634964,(-0.7272630936699404-0.4049041602664403j)
6.70796549654966,(-0.7274615403861526-0.4048019407840793j)
6.70796749674968,(-0.7276598331440993-0.4046996885908584j)
6.7079694969497,(-0.7278579720478812-0.4045974038165902j)
6.70797149714972,(-0.7280559572018218-0.4044950865907387j)
6.70797349734974,(-0.7282537887100252-0.4043927370426481j)
6.70797549754976,(-0.7284514666768181-0.4042903553013143j)
6.70797749774978,(-0.7286489912063807-0.4041879414955755j)
6.7079794979497995,(-0.7288463624032608-0.4040854957538464j)
6.70798149814982,(-0.7290435803712728-0.4039830182046897j)
6.70798349834984,(-0.7292406452149651-0.4038805089760542j)
6.70798549854986,(-0.7294375570385931-0.403777968195809j)
6.70798749874988,(-0.7296343159461911-0.4036753959917053j)
6.7079894989499,(-0.7298309220422328-0.4035727924910345j)
6.70799149914992,(-0.7300273754311172-0.4034701578208932j)
6.70799349934994,(-0.730223676216585-0.4033674921084918j)
6.70799549954996,(-0.730419824503325-0.4032647954803132j)
6.70799749974998,(-0.7306158203954407-0.4031620680629151j)
6.70799949995,(-0.7308116639969597-0.4030593099826641j)
6.70800150015002,(-0.7310073554127102-0.4029565213652754j)
6.70800350035004,(-0.73120289474628-0.4028537023368853j)
6.70800550055006,(-0.7313982821023449-0.4027508530228275j)
6.70800750075008,(-0.7315935175850702-0.4026479735484739j)
6.7080095009501,(-0.731788601298544-0.4025450640390063j)
6.70801150115012,(-0.7319835333469246-0.4024421246193405j)
6.7080135013501305,(-0.7321783138338609-0.4023391554144322j)
6.70801550155016,(-0.7323729428660364-0.4022361565474013j)
6.70801750175018,(-0.7325674205451371-0.4021331281437817j)
6.7080195019502,(-0.7327617469761015-0.4020300703271583j)
6.70802150215022,(-0.732955922263212-0.4019269832212334j)
6.70802350235024,(-0.7331499465107467-0.4018238669494829j)
6.70802550255025,(-0.7333438198217522-0.4017207216358087j)
6.70802750275028,(-0.7335375423034498-0.4016175474016627j)
6.7080295029503,(-0.7337311140571473-0.401514344371416j)
6.70803150315032,(-0.733924535188036-0.4014111126671435j)
6.70803350335034,(-0.7341178058002223-0.4013078524112711j)
6.70803550355035,(-0.7343109259966569-0.4012045637266143j)
6.708037503750382,(-0.7345038958850936-0.4011012467331914j)
6.7080395039504,(-0.7346967155660298-0.4009979015546757j)
6.70804150415042,(-0.7348893851450516-0.4008945283117905j)
6.70804350435044,(-0.7350819047261599-0.4007911271258804j)
6.7080455045504594,(-0.7352742744133476-0.4006876981180671j)
6.70804750475047,(-0.7354664943101729-0.400584241409481j)
6.708049504950499,(-0.735658564523184-0.4004807571194144j)
6.708051505150519,(-0.7358504851539233-0.40037724536963j)
6.708053505350539,(-0.7360422563072084-0.4002737062798999j)
6.70805550555056,(-0.7362338780875637-0.4001701399699278j)
6.70805750575057,(-0.7364253505975094-0.4000665465602753j)
6.70805950595059,(-0.7366166739436857-0.3999629261690493j)
6.708061506150621,(-0.7368078482296607-0.3998592789157914j)
6.70806350635064,(-0.7369988735576463-0.3997556049205565j)
6.70806550655066,(-0.7371897500328993-0.3996519043015226j)
6.708067506750669,(-0.7373804777583968-0.399548177177881j)
6.70806950695069,(-0.7375710568401512-0.3994444236669468j)
6.70807150715071,(-0.7377614873810473-0.3993406438875117j)
6.708073507350739,(-0.737951769485942-0.3992368379570695j)
6.70807550755076,(-0.7381419032571347-0.3991330059942848j)
6.70807750775078,(-0.7383318887998133-0.399029148116022j)
6.70807950795079,(-0.7385217262164705-0.3989252644403952j)
6.70808150815081,(-0.7387114156133285-0.3988213550832533j)
6.70808350835083,(-0.7389009570931386-0.3987174201621221j)
6.70808550855086,(-0.7390903507611074-0.3986134597929568j)
6.70808750875088,(-0.7392795967188385-0.3985094740934689j)
6.70808950895089,(-0.739468695070812-0.3984054631795681j)
6.70809150915091,(-0.7396576459224066-0.3983014271664457j)
6.70809350935093,(-0.7398464493766672-0.3981973661703535j)
6.70809550955096,(-0.7400351055383122-0.3980932803063997j)
6.70809750975098,(-0.740223614509521-0.3979891696908709j)
6.708099509951,(-0.740411976394985-0.3978850344384459j)
6.708101510151011,(-0.7406001912976319-0.3977808746645567j)
6.70810351035103,(-0.7407882593231022-0.3976766904829118j)
6.70810551055105,(-0.7409761805742935-0.3975724820085156j)
6.70810751075108,(-0.7411639551558381-0.3974682493551907j)
6.7081095109511,(-0.7413515831699085-0.3973639926379032j)
6.70811151115112,(-0.7415390647209683-0.3972597119701281j)
6.70811351135114,(-0.741726399912836-0.3971554074654756j)
6.70811551155116,(-0.7419135888491771-0.3970510792374219j)
6.70811751175118,(-0.7421006316338493-0.3969467273991156j)
6.7081195119512,(-0.7422875283705562-0.3968423520635702j)
6.70812151215122,(-0.7424742791629153-0.3967379533436274j)
6.70812351235124,(-0.7426608841145292-0.3966335313519178j)
6.70812551255126,(-0.7428473433290539-0.3965290862008227j)
6.70812751275128,(-0.7430336569103363-0.3964246180023966j)
6.7081295129513,(-0.7432198249617904-0.3963201268687166j)
6.70813151315132,(-0.7434058475871609-0.3962156129114565j)
6.70813351335134,(-0.7435917248899672-0.3961110762421964j)
6.70813551355136,(-0.7437774569737811-0.3960065169722691j)
6.70813751375138,(-0.7439630439420186-0.3959019352128762j)
6.7081395139514,(-0.7441484858984921-0.3957973310747775j)
6.70814151415142,(-0.744333782946583-0.3956927046687574j)
6.70814351435144,(-0.7445189351897915-0.3955880561053155j)
6.70814551455146,(-0.7447039427316009-0.3954833854947426j)
6.70814751475148,(-0.7448888056754752-0.3953786929471235j)
6.7081495149515,(-0.7450735241247916-0.395273978572374j)
6.70815151515152,(-0.7452580981831146-0.3951692424800868j)
6.70815351535154,(-0.7454425279537827-0.3950644847797649j)
6.70815551555156,(-0.7456268135402544-0.3949597055806268j)
6.70815751575158,(-0.7458109550457613-0.394854904991803j)
6.7081595159516,(-0.7459949525737227-0.3947500831221009j)
6.70816151615162,(-0.7461788062274003-0.3946452400802009j)
6.70816351635164,(-0.7463625161103776-0.3945403759743832j)
6.70816551655166,(-0.7465460823255357-0.394435490913114j)
6.70816751675168,(-0.746729504976485-0.3943305850042252j)
6.7081695169517,(-0.746912784166271-0.3942256583556576j)
6.70817151715172,(-0.7470959199981227-0.3941207110750312j)
6.70817351735174,(-0.7472789125754521-0.3940157432696446j)
6.70817551755176,(-0.7474617620013781-0.3939107550467501j)
6.708177517751781,(-0.7476444683787943-0.3938057465135146j)
6.7081795179518,(-0.7478270318111854-0.3937007177765497j)
6.70818151815182,(-0.7480094524015382-0.39359566894254j)
6.70818351835184,(-0.7481917302528177-0.3934906001179663j)
6.70818551855186,(-0.7483738654685094-0.393385511408797j)
6.70818751875188,(-0.7485558581511287-0.3932804029213442j)
6.708189518951899,(-0.7487377084041165-0.3931752747611735j)
6.70819151915192,(-0.7489194163303489-0.3930701270339618j)
6.70819351935194,(-0.7491009820328839-0.3929649598450676j)
6.70819551955196,(-0.7492824056144165-0.3928597732998459j)
6.70819751975197,(-0.7494636871772855-0.3927545675036471j)
6.708199519952001,(-0.7496448268271055-0.3926493425597045j)
6.708201520152021,(-0.7498258246640112-0.392544098574221j)
6.708203520352041,(-0.750006680791684-0.392438835651128j)
6.7082055205520605,(-0.7501873953131083-0.3923335538945486j)
6.70820752075208,(-0.750367968330841-0.3922282534086425j)
6.70820952095209,(-0.750548399947282-0.3921229342974493j)
6.70821152115212,(-0.7507286902673533-0.3920175966633235j)
6.70821352135214,(-0.7509088393913953-0.3919122406110839j)
6.70821552155216,(-0.7510888474230729-0.3918068662433951j)
6.70821752175218,(-0.7512687144650906-0.3917014736632723j)
6.70821952195219,(-0.7514484406191245-0.3915960629741219j)
6.70822152215221,(-0.751628025989699-0.3914906342774688j)
6.70822352235224,(-0.7518074706794391-0.3913851876757395j)
6.70822552255226,(-0.75198677478888-0.3912797232723795j)
6.70822752275228,(-0.752165938421933-0.3911742411686393j)
6.7082295229523,(-0.7523449616809483-0.3910687414664766j)
6.70823152315231,(-0.7525238446676544-0.3909632242680069j)
6.70823352335234,(-0.7527025874869421-0.3908576896732681j)
6.70823552355236,(-0.7528811902389586-0.390752137784889j)
6.70823752375238,(-0.7530596530266808-0.3906465687036175j)
6.7082395239524,(-0.7532379759529932-0.390540982530047j)
6.70824152415241,(-0.7534161591188311-0.3904353793657154j)
6.70824352435243,(-0.753594202628945-0.390329759309691j)
6.70824552455246,(-0.7537721065852074-0.3902241224625366j)
6.70824752475248,(-0.7539498710882107-0.3901184689253691j)
6.7082495249525,(-0.7541274962414288-0.3900127987973853j)
6.70825152515251,(-0.7543049821459301-0.3899071121790033j)
6.7082535253525295,(-0.7544823289059888-0.3898014091685253j)
6.70825552555255,(-0.754659536622683-0.3896956898659468j)
6.70825752575258,(-0.7548366053990407-0.3895899543698942j)
6.7082595259526,(-0.7550135353354285-0.389484202780375j)
6.70826152615262,(-0.7551903265352784-0.3893784351953584j)
6.70826352635264,(-0.7553669791000863-0.389272651713763j)
6.70826552655266,(-0.7555434931322383-0.3891668524337681j)
6.70826752675268,(-0.7557198687337646-0.3890610374535585j)
6.7082695269527,(-0.755896106006599-0.3889552068711695j)
6.708271527152719,(-0.7560722050525821-0.3888493607844869j)
6.70827352735274,(-0.7562481659740482-0.388743499290892j)
6.70827552755276,(-0.7564239888723864-0.3886376224881288j)
6.70827752775278,(-0.7565996738498717-0.3885317304732021j)
6.7082795279528,(-0.7567752210082258-0.3884258233432435j)
6.70828152815282,(-0.7569506304491412-0.388319901195197j)
6.70828352835284,(-0.7571259022748018-0.3882139641255037j)
6.70828552855286,(-0.7573010365866435-0.3881080122308508j)
6.70828752875288,(-0.757476033486269-0.3880020456076207j)
6.7082895289529,(-0.7576508930757044-0.3878960643517331j)
6.70829152915292,(-0.7578256154564905-0.3877900685591973j)
6.70829352935294,(-0.7580002007303318-0.3876840583257183j)
6.70829552955296,(-0.7581746489987073-0.3875780337469336j)
6.70829752975298,(-0.7583489603631949-0.387471994918216j)
6.708299529953,(-0.7585231349254699-0.387365941934675j)
6.70830153015302,(-0.7586971727870473-0.3872598748913129j)
6.70830353035304,(-0.7588710740492808-0.3871537938830272j)
6.70830553055306,(-0.7590448388137511-0.3870476990043729j)
6.70830753075308,(-0.7592184671818129-0.3869415903498389j)
6.7083095309531,(-0.7593919592546601-0.3868354680138099j)
6.70831153115312,(-0.7595653151340349-0.3867293320901309j)
6.70831353135314,(-0.7597385349210671-0.3866231826728199j)
6.70831553155316,(-0.7599116187170466-0.3865170198555926j)
6.708317531753181,(-0.7600845666232318-0.3864108437319826j)
6.7083195319532,(-0.7602573787408472-0.3863046543953411j)
6.70832153215322,(-0.7604300551709563-0.3861984519389153j)
6.70832353235324,(-0.7606025960149757-0.3860922364555347j)
6.70832553255326,(-0.7607750013739026-0.3859860080380831j)
6.70832753275328,(-0.7609472713488293-0.3858797667791849j)
6.7083295329533,(-0.7611194060408153-0.3857735127712825j)
6.70833153315332,(-0.7612914055508859-0.3856672461066384j)
6.70833353335334,(-0.7614632699799694-0.3855609668773738j)
6.70833553355336,(-0.761634999429151-0.385454675175311j)
6.70833753375338,(-0.7618065939992905-0.385348371092211j)
6.7083395339534,(-0.7619780537913424-0.3852420547195759j)
6.70834153415342,(-0.7621493789060335-0.3851357261488476j)
6.70834353435344,(-0.7623205694441858-0.3850293854712088j)
6.70834553455346,(-0.7624916255067127-0.3849230327775856j)
6.70834753475348,(-0.762662547194366-0.3848166681588033j)
6.708349534953501,(-0.7628333346077352-0.3847102917055886j)
6.708351535153521,(-0.7630039878476305-0.3846039035083321j)
6.708353535353541,(-0.7631745070146342-0.3844975036573651j)
6.708355535553561,(-0.7633448922092315-0.3843910922428811j)
6.7083575357535805,(-0.7635151435321897-0.3842846693546984j)
6.7083595359536,(-0.7636852610840489-0.3841782350825773j)
6.70836153615362,(-0.7638552449652511-0.3840717895161408j)
6.70836353635364,(-0.7640250952761402-0.3839653327448751j)
6.70836553655366,(-0.764194812117402-0.3838588648578529j)
6.70836753675368,(-0.7643643955893079-0.3837523859442087j)
6.7083695369537,(-0.7645338457922202-0.3836458960928218j)
6.70837153715371,(-0.7647031628255825-0.3835393953929512j)
6.70837353735374,(-0.7648723467922012-0.3834328839315421j)
6.70837553755376,(-0.7650413977899375-0.3833263617984534j)
6.70837753775378,(-0.7652103159198256-0.3832198290813505j)
6.7083795379538,(-0.7653791012819182-0.3831132858683184j)
6.70838153815381,(-0.7655477539755432-0.383006732247704j)
6.70838353835384,(-0.7657162741035016-0.3829001683054617j)
6.70838553855386,(-0.765884661762978-0.3827935941308987j)
6.70838753875388,(-0.7660529170551935-0.3826870098105741j)
6.7083895389539,(-0.7662210400800801-0.3825804154316654j)
6.70839153915392,(-0.7663890309374675-0.3824738110812186j)
6.7083935393539305,(-0.7665568897265262-0.3823671968465029j)
6.70839553955396,(-0.7667246165496943-0.3822605728125146j)
6.70839753975398,(-0.7668922115040083-0.3821539390674875j)
6.708399539954001,(-0.7670596746905197-0.382047295696907j)
6.70840154015402,(-0.7672270062088086-0.3819406427869989j)
6.70840354035403,(-0.767394206157733-0.3818339804242545j)
6.70840554055405,(-0.7675612746386623-0.3817273086933684j)
6.70840754075408,(-0.7677282117513696-0.3816206276798558j)
6.7084095409541,(-0.7678950175935454-0.3815139374703709j)
6.708411541154119,(-0.7680616922658807-0.3814072381494542j)
6.70841354135414,(-0.7682282358677873-0.3813005298022701j)
6.70841554155416,(-0.7683946484987619-0.3811938125137345j)
6.70841754175418,(-0.7685609302582627-0.381087086368593j)
6.7084195419542,(-0.7687270812456465-0.380980351451463j)
6.70842154215422,(-0.7688931015604156-0.3808736078466742j)
6.70842354235424,(-0.7690589913019723-0.3807668556384272j)
6.70842554255426,(-0.7692247505692468-0.3806600949110324j)
6.70842754275428,(-0.7693903794619316-0.3805533257481168j)
6.7084295429543,(-0.7695558780790014-0.380446548233576j)
6.70843154315432,(-0.7697212465195765-0.3803397624510191j)
6.70843354335434,(-0.7698864848831053-0.3802329684836504j)
6.70843554355436,(-0.7700515932684437-0.3801261664148648j)
6.70843754375438,(-0.7702165717747758-0.3800193563276515j)
6.7084395439544,(-0.7703814205010606-0.3799125383049534j)
6.70844154415442,(-0.770546139546218-0.3798057124295477j)
6.70844354435444,(-0.770710729009188-0.3796988787840054j)
6.70844554455446,(-0.7708751889891763-0.3795920374505333j)
6.70844754475448,(-0.7710395195844909-0.3794851885117301j)
6.7084495449545,(-0.7712037208944392-0.3793783320493529j)
6.70845154515452,(-0.7713677930176147-0.3792714681454322j)
6.70845354535454,(-0.7715317360527538-0.3791645968817142j)
6.70845554555456,(-0.771695550098429-0.3790577183398608j)
6.708457545754579,(-0.7718592352536602-0.378950832601052j)
6.7084595459546,(-0.7720227916165721-0.37884393974686j)
6.70846154615462,(-0.7721862192861014-0.3787370398581377j)
6.70846354635464,(-0.772349518360655-0.3786301330158928j)
6.70846554655466,(-0.7725126889386004-0.3785232193009697j)
6.70846754675468,(-0.7726757311188067-0.3784162987936928j)
6.7084695469547,(-0.7728386449991939-0.3783093715748208j)
6.70847154715472,(-0.7730014306781846-0.3782024377245909j)
